iter,f0,f1,f2
     69,    0.8955600000,    0.0042500000,    0.1001900000
     70,    0.8967600000,    0.0040800000,    0.0991600000
     71,    0.8977200000,    0.0038500000,    0.0984300000
     72,    0.8987900000,    0.0036500000,    0.0975600000
     73,    0.9000000000,    0.0035000000,    0.0965000000
     74,    0.9008900000,    0.0032200000,    0.0958900000
     75,    0.9013800000,    0.0030200000,    0.0956000000
     76,    0.9023400000,    0.0028500000,    0.0948100000
     77,    0.9028500000,    0.0027200000,    0.0944300000
     78,    0.9040100000,    0.0025400000,    0.0934500000
     79,    0.9048100000,    0.0024100000,    0.0927800000
     80,    0.9049400000,    0.0021900000,    0.0928700000
     81,    0.9058200000,    0.0020500000,    0.0921300000
     82,    0.9062600000,    0.0018300000,    0.0919100000
     83,    0.9073400000,    0.0017900000,    0.0908700000
     84,    0.9084500000,    0.0017400000,    0.0898100000
     85,    0.9090700000,    0.0015400000,    0.0893900000
     86,    0.9096700000,    0.0014000000,    0.0889300000
     87,    0.9102100000,    0.0012600000,    0.0885300000
     88,    0.9117100000,    0.0011600000,    0.0871300000
     89,    0.9118300000,    0.0010600000,    0.0871100000
     90,    0.9120800000,    0.0009600000,    0.0869600000
     91,    0.9121400000,    0.0009500000,    0.0869100000
     92,    0.9130600000,    0.0008800000,    0.0860600000
     93,    0.9135600000,    0.0008600000,    0.0855800000
     94,    0.9145800000,    0.0008200000,    0.0846000000
     95,    0.9148700000,    0.0007300000,    0.0844000000
     96,    0.9154900000,    0.0007000000,    0.0838100000
     97,    0.9159400000,    0.0006200000,    0.0834400000
     98,    0.9157400000,    0.0006400000,    0.0836200000
     99,    0.9159100000,    0.0005700000,    0.0835200000
    100,    0.9166200000,    0.0004500000,    0.0829300000
    101,    0.9170100000,    0.0003900000,    0.0826000000
    102,    0.9173400000,    0.0003800000,    0.0822800000
    103,    0.9180300000,    0.0003400000,    0.0816300000
    104,    0.9180500000,    0.0003100000,    0.0816400000
    105,    0.9189800000,    0.0003100000,    0.0807100000
    106,    0.9197000000,    0.0003000000,    0.0800000000
    107,    0.9199900000,    0.0003200000,    0.0796900000
    108,    0.9205300000,    0.0003200000,    0.0791500000
    109,    0.9205400000,    0.0003100000,    0.0791500000
    110,    0.9204400000,    0.0003000000,    0.0792600000
    111,    0.9204000000,    0.0002800000,    0.0793200000
    112,    0.9203200000,    0.0002600000,    0.0794200000
    113,    0.9210300000,    0.0002500000,    0.0787200000
    114,    0.9217200000,    0.0002600000,    0.0780200000
    115,    0.9221200000,    0.0002600000,    0.0776200000
    116,    0.9226100000,    0.0002700000,    0.0771200000
    117,    0.9229700000,    0.0002600000,    0.0767700000
    118,    0.9233200000,    0.0002700000,    0.0764100000
    119,    0.9234400000,    0.0002700000,    0.0762900000
    120,    0.9235300000,    0.0002500000,    0.0762200000
    121,    0.9243800000,    0.0002500000,    0.0753700000
    122,    0.9240400000,    0.0002400000,    0.0757200000
    123,    0.9241000000,    0.0002500000,    0.0756500000
    124,    0.9241700000,    0.0001600000,    0.0756700000
    125,    0.9248900000,    0.0001400000,    0.0749700000
    126,    0.9254300000,    0.0001400000,    0.0744300000
    127,    0.9264100000,    0.0001400000,    0.0734500000
    128,    0.9262100000,    0.0001400000,    0.0736500000
    129,    0.9266900000,    0.0001200000,    0.0731900000
    130,    0.9271200000,    0.0001200000,    0.0727600000
    131,    0.9276200000,    0.0001100000,    0.0722700000
    132,    0.9283000000,    0.0001100000,    0.0715900000
    133,    0.9282700000,    0.0000800000,    0.0716500000
    134,    0.9281400000,    0.0000900000,    0.0717700000
    135,    0.9287300000,    0.0000800000,    0.0711900000
    136,    0.9286000000,    0.0000700000,    0.0713300000
    137,    0.9292500000,    0.0000600000,    0.0706900000
    138,    0.9288600000,    0.0000600000,    0.0710800000
    139,    0.9288400000,    0.0000600000,    0.0711000000
    140,    0.9294600000,    0.0000400000,    0.0705000000
    141,    0.9296900000,    0.0000400000,    0.0702700000
    142,    0.9305000000,    0.0000400000,    0.0694600000
    143,    0.9309200000,    0.0000600000,    0.0690200000
    144,    0.9310200000,    0.0000700000,    0.0689100000
    145,    0.9310400000,    0.0000500000,    0.0689100000
    146,    0.9313600000,    0.0000400000,    0.0686000000
    147,    0.9311500000,    0.0000300000,    0.0688200000
    148,    0.9313400000,    0.0000300000,    0.0686300000
    149,    0.9323200000,    0.0000300000,    0.0676500000
    150,    0.9325000000,    0.0000200000,    0.0674800000
    151,    0.9326000000,    0.0000100000,    0.0673900000
    152,    0.9328700000,    0.0000100000,    0.0671200000
    153,    0.9330800000,    0.0000100000,    0.0669100000
    154,    0.9335900000,    0.0000100000,    0.0664000000
    155,    0.9336500000,    0.0000100000,    0.0663400000
    156,    0.9343000000,    0.0000100000,    0.0656900000
    157,    0.9345000000,    0.0000100000,    0.0654900000
    158,    0.9340400000,    0.0000100000,    0.0659500000
    159,    0.9347300000,    0.0000200000,    0.0652500000
    160,    0.9351500000,    0.0000200000,    0.0648300000
    161,    0.9349400000,    0.0000200000,    0.0650400000
    162,    0.9355000000,    0.0000200000,    0.0644800000
    163,    0.9361200000,    0.0000200000,    0.0638600000
    164,    0.9360700000,    0.0000200000,    0.0639100000
    165,    0.9365300000,    0.0000200000,    0.0634500000
    166,    0.9368900000,    0.0000300000,    0.0630800000
    167,    0.9370000000,    0.0000200000,    0.0629800000
    168,    0.9368400000,    0.0000200000,    0.0631400000
    169,    0.9371400000,    0.0000300000,    0.0628300000
    170,    0.9380100000,    0.0000300000,    0.0619600000
    171,    0.9377800000,    0.0000300000,    0.0621900000
    172,    0.9379900000,    0.0000200000,    0.0619900000
    173,    0.9380600000,    0.0000100000,    0.0619300000
    174,    0.9385700000,    0.0000100000,    0.0614200000
    175,    0.9393400000,    0.0000100000,    0.0606500000
    176,    0.9394400000,    0.0000100000,    0.0605500000
    177,    0.9396400000,    0.0000100000,    0.0603500000
    178,    0.9399900000,    0.0000100000,    0.0600000000
    179,    0.9402300000,    0.0000200000,    0.0597500000
    180,    0.9408700000,    0.0000300000,    0.0591000000
    181,    0.9409200000,    0.0000400000,    0.0590400000
    182,    0.9410100000,    0.0000400000,    0.0589500000
    183,    0.9409200000,    0.0000400000,    0.0590400000
    184,    0.9413400000,    0.0000400000,    0.0586200000
    185,    0.9414600000,    0.0000500000,    0.0584900000
    186,    0.9410500000,    0.0000500000,    0.0589000000
    187,    0.9415300000,    0.0000600000,    0.0584100000
    188,    0.9416000000,    0.0000600000,    0.0583400000
    189,    0.9420900000,    0.0000800000,    0.0578300000
    190,    0.9423800000,    0.0000600000,    0.0575600000
    191,    0.9426900000,    0.0000600000,    0.0572500000
    192,    0.9432700000,    0.0000700000,    0.0566600000
    193,    0.9431900000,    0.0000800000,    0.0567300000
    194,    0.9433900000,    0.0000800000,    0.0565300000
    195,    0.9433800000,    0.0000700000,    0.0565500000
    196,    0.9431800000,    0.0000700000,    0.0567500000
    197,    0.9434400000,    0.0000400000,    0.0565200000
    198,    0.9433900000,    0.0000300000,    0.0565800000
    199,    0.9435100000,    0.0000200000,    0.0564700000
    200,    0.9439200000,    0.0000200000,    0.0560600000
    201,    0.9444300000,    0.0000100000,    0.0555600000
    202,    0.9443900000,    0.0000100000,    0.0556000000
    203,    0.9444500000,    0.0000100000,    0.0555400000
    204,    0.9440600000,    0.0000100000,    0.0559300000
    205,    0.9441900000,    0.0000100000,    0.0558000000
    206,    0.9444200000,    0.0000000000,    0.0555800000
    207,    0.9439300000,    0.0000000000,    0.0560700000
    208,    0.9440900000,    0.0000000000,    0.0559100000
    209,    0.9440700000,    0.0000000000,    0.0559300000
    210,    0.9444100000,    0.0000000000,    0.0555900000
    211,    0.9443500000,    0.0000000000,    0.0556500000
    212,    0.9440900000,    0.0000000000,    0.0559100000
    213,    0.9445400000,    0.0000000000,    0.0554600000
    214,    0.9448900000,    0.0000000000,    0.0551100000
    215,    0.9454800000,    0.0000000000,    0.0545200000
    216,    0.9457500000,    0.0000000000,    0.0542500000
    217,    0.9453100000,    0.0000000000,    0.0546900000
    218,    0.9451800000,    0.0000000000,    0.0548200000
    219,    0.9454900000,    0.0000000000,    0.0545100000
    220,    0.9451000000,    0.0000000000,    0.0549000000
    221,    0.9452600000,    0.0000000000,    0.0547400000
    222,    0.9452400000,    0.0000000000,    0.0547600000
    223,    0.9448600000,    0.0000000000,    0.0551400000
    224,    0.9459200000,    0.0000000000,    0.0540800000
    225,    0.9458900000,    0.0000000000,    0.0541100000
    226,    0.9460800000,    0.0000000000,    0.0539200000
    227,    0.9458500000,    0.0000000000,    0.0541500000
    228,    0.9465500000,    0.0000000000,    0.0534500000
    229,    0.9470500000,    0.0000000000,    0.0529500000
    230,    0.9473300000,    0.0000000000,    0.0526700000
    231,    0.9475300000,    0.0000000000,    0.0524700000
    232,    0.9480200000,    0.0000000000,    0.0519800000
    233,    0.9477500000,    0.0000000000,    0.0522500000
    234,    0.9475300000,    0.0000000000,    0.0524700000
    235,    0.9471200000,    0.0000000000,    0.0528800000
    236,    0.9474200000,    0.0000000000,    0.0525800000
    237,    0.9474800000,    0.0000000000,    0.0525200000
    238,    0.9474800000,    0.0000000000,    0.0525200000
    239,    0.9473400000,    0.0000000000,    0.0526600000
    240,    0.9473500000,    0.0000000000,    0.0526500000
    241,    0.9474900000,    0.0000000000,    0.0525100000
    242,    0.9473700000,    0.0000000000,    0.0526300000
    243,    0.9470000000,    0.0000000000,    0.0530000000
    244,    0.9469400000,    0.0000000000,    0.0530600000
    245,    0.9469700000,    0.0000000000,    0.0530300000
    246,    0.9472000000,    0.0000000000,    0.0528000000
    247,    0.9475300000,    0.0000000000,    0.0524700000
    248,    0.9475900000,    0.0000000000,    0.0524100000
    249,    0.9485800000,    0.0000000000,    0.0514200000
    250,    0.9483900000,    0.0000000000,    0.0516100000
    251,    0.9481900000,    0.0000000000,    0.0518100000
    252,    0.9484900000,    0.0000000000,    0.0515100000
    253,    0.9485000000,    0.0000000000,    0.0515000000
    254,    0.9484900000,    0.0000000000,    0.0515100000
    255,    0.9485300000,    0.0000000000,    0.0514700000
    256,    0.9489500000,    0.0000000000,    0.0510500000
    257,    0.9491900000,    0.0000000000,    0.0508100000
    258,    0.9490100000,    0.0000000000,    0.0509900000
    259,    0.9490100000,    0.0000000000,    0.0509900000
    260,    0.9485400000,    0.0000000000,    0.0514600000
    261,    0.9485800000,    0.0000000000,    0.0514200000
    262,    0.9486100000,    0.0000000000,    0.0513900000
    263,    0.9482600000,    0.0000000000,    0.0517400000
    264,    0.9485000000,    0.0000000000,    0.0515000000
    265,    0.9487900000,    0.0000000000,    0.0512100000
    266,    0.9488600000,    0.0000000000,    0.0511400000
    267,    0.9493200000,    0.0000000000,    0.0506800000
    268,    0.9496100000,    0.0000000000,    0.0503900000
    269,    0.9491000000,    0.0000000000,    0.0509000000
    270,    0.9489700000,    0.0000000000,    0.0510300000
    271,    0.9487800000,    0.0000000000,    0.0512200000
    272,    0.9483700000,    0.0000000000,    0.0516300000
    273,    0.9479600000,    0.0000000000,    0.0520400000
    274,    0.9480100000,    0.0000000000,    0.0519900000
    275,    0.9477100000,    0.0000000000,    0.0522900000
    276,    0.9482000000,    0.0000000000,    0.0518000000
    277,    0.9488200000,    0.0000000000,    0.0511800000
    278,    0.9488400000,    0.0000000000,    0.0511600000
    279,    0.9489900000,    0.0000000000,    0.0510100000
    280,    0.9492300000,    0.0000000000,    0.0507700000
    281,    0.9491700000,    0.0000000000,    0.0508300000
    282,    0.9492400000,    0.0000000000,    0.0507600000
    283,    0.9494200000,    0.0000000000,    0.0505800000
    284,    0.9497600000,    0.0000000000,    0.0502400000
    285,    0.9502700000,    0.0000000000,    0.0497300000
    286,    0.9503000000,    0.0000000000,    0.0497000000
    287,    0.9502300000,    0.0000000000,    0.0497700000
    288,    0.9504200000,    0.0000000000,    0.0495800000
    289,    0.9509800000,    0.0000000000,    0.0490200000
    290,    0.9512600000,    0.0000000000,    0.0487400000
    291,    0.9512100000,    0.0000000000,    0.0487900000
    292,    0.9516600000,    0.0000000000,    0.0483400000
    293,    0.9517900000,    0.0000000000,    0.0482100000
    294,    0.9522300000,    0.0000000000,    0.0477700000
    295,    0.9523800000,    0.0000000000,    0.0476200000
    296,    0.9525600000,    0.0000000000,    0.0474400000
    297,    0.9530000000,    0.0000000000,    0.0470000000
    298,    0.9530600000,    0.0000000000,    0.0469400000
    299,    0.9533500000,    0.0000000000,    0.0466500000
    300,    0.9530800000,    0.0000000000,    0.0469200000
    301,    0.9529500000,    0.0000000000,    0.0470500000
    302,    0.9528800000,    0.0000000000,    0.0471200000
    303,    0.9531100000,    0.0000000000,    0.0468900000
    304,    0.9535100000,    0.0000000000,    0.0464900000
    305,    0.9537400000,    0.0000000000,    0.0462600000
    306,    0.9538800000,    0.0000000000,    0.0461200000
    307,    0.9539000000,    0.0000000000,    0.0461000000
    308,    0.9537900000,    0.0000000000,    0.0462100000
    309,    0.9544900000,    0.0000000000,    0.0455100000
    310,    0.9546400000,    0.0000000000,    0.0453600000
    311,    0.9544300000,    0.0000000000,    0.0455700000
    312,    0.9542700000,    0.0000000000,    0.0457300000
    313,    0.9539600000,    0.0000000000,    0.0460400000
    314,    0.9540600000,    0.0000000000,    0.0459400000
    315,    0.9538200000,    0.0000000000,    0.0461800000
    316,    0.9538500000,    0.0000000000,    0.0461500000
    317,    0.9534400000,    0.0000000000,    0.0465600000
    318,    0.9538700000,    0.0000000000,    0.0461300000
    319,    0.9545900000,    0.0000000000,    0.0454100000
    320,    0.9541600000,    0.0000000000,    0.0458400000
    321,    0.9544900000,    0.0000000000,    0.0455100000
    322,    0.9548800000,    0.0000000000,    0.0451200000
    323,    0.9545000000,    0.0000000000,    0.0455000000
    324,    0.9550300000,    0.0000000000,    0.0449700000
    325,    0.9547500000,    0.0000000000,    0.0452500000
    326,    0.9548400000,    0.0000000000,    0.0451600000
    327,    0.9548900000,    0.0000000000,    0.0451100000
    328,    0.9546200000,    0.0000000000,    0.0453800000
    329,    0.9544900000,    0.0000000000,    0.0455100000
    330,    0.9547100000,    0.0000000000,    0.0452900000
    331,    0.9545800000,    0.0000000000,    0.0454200000
    332,    0.9549000000,    0.0000000000,    0.0451000000
    333,    0.9541800000,    0.0000000000,    0.0458200000
    334,    0.9547700000,    0.0000000000,    0.0452300000
    335,    0.9549700000,    0.0000000000,    0.0450300000
    336,    0.9552800000,    0.0000000000,    0.0447200000
    337,    0.9553100000,    0.0000000000,    0.0446900000
    338,    0.9546900000,    0.0000000000,    0.0453100000
    339,    0.9544700000,    0.0000000000,    0.0455300000
    340,    0.9550400000,    0.0000000000,    0.0449600000
    341,    0.9554000000,    0.0000000000,    0.0446000000
    342,    0.9552200000,    0.0000000000,    0.0447800000
    343,    0.9552400000,    0.0000000000,    0.0447600000
    344,    0.9552200000,    0.0000000000,    0.0447800000
    345,    0.9555200000,    0.0000000000,    0.0444800000
    346,    0.9553700000,    0.0000000000,    0.0446300000
    347,    0.9552700000,    0.0000000000,    0.0447300000
    348,    0.9554300000,    0.0000000000,    0.0445700000
    349,    0.9559600000,    0.0000000000,    0.0440400000
    350,    0.9559200000,    0.0000000000,    0.0440800000
    351,    0.9558900000,    0.0000000000,    0.0441100000
    352,    0.9559600000,    0.0000000000,    0.0440400000
    353,    0.9561700000,    0.0000000000,    0.0438300000
    354,    0.9564000000,    0.0000000000,    0.0436000000
    355,    0.9563100000,    0.0000000000,    0.0436900000
    356,    0.9563400000,    0.0000000000,    0.0436600000
    357,    0.9568000000,    0.0000000000,    0.0432000000
    358,    0.9573300000,    0.0000000000,    0.0426700000
    359,    0.9573800000,    0.0000000000,    0.0426200000
    360,    0.9571100000,    0.0000000000,    0.0428900000
    361,    0.9575200000,    0.0000000000,    0.0424800000
    362,    0.9574100000,    0.0000000000,    0.0425900000
    363,    0.9573300000,    0.0000000000,    0.0426700000
    364,    0.9576100000,    0.0000000000,    0.0423900000
    365,    0.9581300000,    0.0000000000,    0.0418700000
    366,    0.9580200000,    0.0000000000,    0.0419800000
    367,    0.9581800000,    0.0000000000,    0.0418200000
    368,    0.9579000000,    0.0000000000,    0.0421000000
    369,    0.9581100000,    0.0000000000,    0.0418900000
    370,    0.9581400000,    0.0000000000,    0.0418600000
    371,    0.9587100000,    0.0000000000,    0.0412900000
    372,    0.9591100000,    0.0000000000,    0.0408900000
    373,    0.9592500000,    0.0000000000,    0.0407500000
    374,    0.9591500000,    0.0000000000,    0.0408500000
    375,    0.9589600000,    0.0000000000,    0.0410400000
    376,    0.9589700000,    0.0000000000,    0.0410300000
    377,    0.9588400000,    0.0000000000,    0.0411600000
    378,    0.9595900000,    0.0000000000,    0.0404100000
    379,    0.9598300000,    0.0000000000,    0.0401700000
    380,    0.9599400000,    0.0000000000,    0.0400600000
    381,    0.9599600000,    0.0000000000,    0.0400400000
    382,    0.9598400000,    0.0000000000,    0.0401600000
    383,    0.9601100000,    0.0000000000,    0.0398900000
    384,    0.9602100000,    0.0000000000,    0.0397900000
    385,    0.9606200000,    0.0000000000,    0.0393800000
    386,    0.9606800000,    0.0000000000,    0.0393200000
    387,    0.9604400000,    0.0000000000,    0.0395600000
    388,    0.9603800000,    0.0000000000,    0.0396200000
    389,    0.9604000000,    0.0000000000,    0.0396000000
    390,    0.9604900000,    0.0000000000,    0.0395100000
    391,    0.9603400000,    0.0000000000,    0.0396600000
    392,    0.9608300000,    0.0000000000,    0.0391700000
    393,    0.9608800000,    0.0000000000,    0.0391200000
    394,    0.9611500000,    0.0000000000,    0.0388500000
    395,    0.9610900000,    0.0000000000,    0.0389100000
    396,    0.9609100000,    0.0000000000,    0.0390900000
    397,    0.9611500000,    0.0000000000,    0.0388500000
    398,    0.9614600000,    0.0000000000,    0.0385400000
    399,    0.9615900000,    0.0000000000,    0.0384100000
    400,    0.9617100000,    0.0000000000,    0.0382900000
    401,    0.9620300000,    0.0000000000,    0.0379700000
    402,    0.9617500000,    0.0000000000,    0.0382500000
    403,    0.9621000000,    0.0000000000,    0.0379000000
    404,    0.9618900000,    0.0000000000,    0.0381100000
    405,    0.9623400000,    0.0000000000,    0.0376600000
    406,    0.9623200000,    0.0000000000,    0.0376800000
    407,    0.9622300000,    0.0000000000,    0.0377700000
    408,    0.9619600000,    0.0000000000,    0.0380400000
    409,    0.9619900000,    0.0000000000,    0.0380100000
    410,    0.9620400000,    0.0000000000,    0.0379600000
    411,    0.9625900000,    0.0000000000,    0.0374100000
    412,    0.9625400000,    0.0000000000,    0.0374600000
    413,    0.9627900000,    0.0000000000,    0.0372100000
    414,    0.9628800000,    0.0000000000,    0.0371200000
    415,    0.9628600000,    0.0000000000,    0.0371400000
    416,    0.9626400000,    0.0000000000,    0.0373600000
    417,    0.9625900000,    0.0000000000,    0.0374100000
    418,    0.9627300000,    0.0000000000,    0.0372700000
    419,    0.9627300000,    0.0000000000,    0.0372700000
    420,    0.9632000000,    0.0000000000,    0.0368000000
    421,    0.9633700000,    0.0000000000,    0.0366300000
    422,    0.9636300000,    0.0000000000,    0.0363700000
    423,    0.9640200000,    0.0000000000,    0.0359800000
    424,    0.9644000000,    0.0000000000,    0.0356000000
    425,    0.9640300000,    0.0000000000,    0.0359700000
    426,    0.9636400000,    0.0000000000,    0.0363600000
    427,    0.9640600000,    0.0000000000,    0.0359400000
    428,    0.9643500000,    0.0000000000,    0.0356500000
    429,    0.9644600000,    0.0000000000,    0.0355400000
    430,    0.9642600000,    0.0000000000,    0.0357400000
    431,    0.9642700000,    0.0000000000,    0.0357300000
    432,    0.9642500000,    0.0000000000,    0.0357500000
    433,    0.9641200000,    0.0000000000,    0.0358800000
    434,    0.9642700000,    0.0000000000,    0.0357300000
    435,    0.9643000000,    0.0000000000,    0.0357000000
    436,    0.9647000000,    0.0000000000,    0.0353000000
    437,    0.9649000000,    0.0000000000,    0.0351000000
    438,    0.9650500000,    0.0000000000,    0.0349500000
    439,    0.9651100000,    0.0000000000,    0.0348900000
    440,    0.9649200000,    0.0000000000,    0.0350800000
    441,    0.9655200000,    0.0000000000,    0.0344800000
    442,    0.9653600000,    0.0000000000,    0.0346400000
    443,    0.9651400000,    0.0000000000,    0.0348600000
    444,    0.9648800000,    0.0000000000,    0.0351200000
    445,    0.9648500000,    0.0000000000,    0.0351500000
    446,    0.9651000000,    0.0000000000,    0.0349000000
    447,    0.9648800000,    0.0000000000,    0.0351200000
    448,    0.9653600000,    0.0000000000,    0.0346400000
    449,    0.9652700000,    0.0000000000,    0.0347300000
    450,    0.9653600000,    0.0000000000,    0.0346400000
    451,    0.9652300000,    0.0000000000,    0.0347700000
    452,    0.9654400000,    0.0000000000,    0.0345600000
    453,    0.9653700000,    0.0000000000,    0.0346300000
    454,    0.9658100000,    0.0000000000,    0.0341900000
    455,    0.9655100000,    0.0000000000,    0.0344900000
    456,    0.9652800000,    0.0000000000,    0.0347200000
    457,    0.9652300000,    0.0000000000,    0.0347700000
    458,    0.9652600000,    0.0000000000,    0.0347400000
    459,    0.9652500000,    0.0000000000,    0.0347500000
    460,    0.9651700000,    0.0000000000,    0.0348300000
    461,    0.9652000000,    0.0000000000,    0.0348000000
    462,    0.9649900000,    0.0000000000,    0.0350100000
    463,    0.9650800000,    0.0000000000,    0.0349200000
    464,    0.9649700000,    0.0000000000,    0.0350300000
    465,    0.9645400000,    0.0000000000,    0.0354600000
    466,    0.9644400000,    0.0000000000,    0.0355600000
    467,    0.9647400000,    0.0000000000,    0.0352600000
    468,    0.9649400000,    0.0000000000,    0.0350600000
    469,    0.9651200000,    0.0000000000,    0.0348800000
    470,    0.9650300000,    0.0000000000,    0.0349700000
    471,    0.9652100000,    0.0000000000,    0.0347900000
    472,    0.9656400000,    0.0000000000,    0.0343600000
    473,    0.9653600000,    0.0000000000,    0.0346400000
    474,    0.9653800000,    0.0000000000,    0.0346200000
    475,    0.9658600000,    0.0000000000,    0.0341400000
    476,    0.9657800000,    0.0000000000,    0.0342200000
    477,    0.9655600000,    0.0000000000,    0.0344400000
    478,    0.9653400000,    0.0000000000,    0.0346600000
    479,    0.9658000000,    0.0000000000,    0.0342000000
    480,    0.9656300000,    0.0000000000,    0.0343700000
    481,    0.9657500000,    0.0000000000,    0.0342500000
    482,    0.9654700000,    0.0000000000,    0.0345300000
    483,    0.9655900000,    0.0000000000,    0.0344100000
    484,    0.9658400000,    0.0000000000,    0.0341600000
    485,    0.9656700000,    0.0000000000,    0.0343300000
    486,    0.9662100000,    0.0000000000,    0.0337900000
    487,    0.9660100000,    0.0000000000,    0.0339900000
    488,    0.9667400000,    0.0000000000,    0.0332600000
    489,    0.9669000000,    0.0000000000,    0.0331000000
    490,    0.9670400000,    0.0000000000,    0.0329600000
    491,    0.9667000000,    0.0000000000,    0.0333000000
    492,    0.9668200000,    0.0000000000,    0.0331800000
    493,    0.9665400000,    0.0000000000,    0.0334600000
    494,    0.9665400000,    0.0000000000,    0.0334600000
    495,    0.9667600000,    0.0000000000,    0.0332400000
    496,    0.9669700000,    0.0000000000,    0.0330300000
    497,    0.9669300000,    0.0000000000,    0.0330700000
    498,    0.9675200000,    0.0000000000,    0.0324800000
    499,    0.9666900000,    0.0000000000,    0.0333100000
    500,    0.9668500000,    0.0000000000,    0.0331500000
    501,    0.9670800000,    0.0000000000,    0.0329200000
    502,    0.9669200000,    0.0000000000,    0.0330800000
    503,    0.9669500000,    0.0000000000,    0.0330500000
    504,    0.9667400000,    0.0000000000,    0.0332600000
    505,    0.9663400000,    0.0000000000,    0.0336600000
    506,    0.9663000000,    0.0000000000,    0.0337000000
    507,    0.9661900000,    0.0000000000,    0.0338100000
    508,    0.9666000000,    0.0000000000,    0.0334000000
    509,    0.9666400000,    0.0000000000,    0.0333600000
    510,    0.9661900000,    0.0000000000,    0.0338100000
    511,    0.9664700000,    0.0000000000,    0.0335300000
    512,    0.9663600000,    0.0000000000,    0.0336400000
    513,    0.9667200000,    0.0000000000,    0.0332800000
    514,    0.9664900000,    0.0000000000,    0.0335100000
    515,    0.9666200000,    0.0000000000,    0.0333800000
    516,    0.9665300000,    0.0000000000,    0.0334700000
